dataset,model,protocol,seed,method,representation,bin_index,bin_lower,bin_upper,upper_inclusive,n_windows,count,proportion,summary_unit,inferential,source_pattern
uci_har,cnn1d,leakage_reduced_mixed,20260911,iso,raw_sensor_windows,0,0.0,0.05,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,iso,raw_sensor_windows,1,0.05,0.1,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,iso,raw_sensor_windows,2,0.1,0.15,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,iso,raw_sensor_windows,3,0.15,0.2,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,iso,raw_sensor_windows,4,0.2,0.25,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,iso,raw_sensor_windows,5,0.25,0.3,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,iso,raw_sensor_windows,6,0.3,0.35,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,iso,raw_sensor_windows,7,0.35,0.4,False,10299,4,0.00038838722206039424,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,iso,raw_sensor_windows,8,0.4,0.45,False,10299,6,0.0005825808330905913,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,iso,raw_sensor_windows,9,0.45,0.5,False,10299,8,0.0007767744441207885,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,iso,raw_sensor_windows,10,0.5,0.55,False,10299,53,0.005146130692300224,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,iso,raw_sensor_windows,11,0.55,0.6,False,10299,611,0.059326148169725215,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,iso,raw_sensor_windows,12,0.6,0.65,False,10299,56,0.005437421108845519,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,iso,raw_sensor_windows,13,0.65,0.7,False,10299,43,0.0041751626371492375,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,iso,raw_sensor_windows,14,0.7,0.75,False,10299,79,0.007670647635692786,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,iso,raw_sensor_windows,15,0.75,0.8,False,10299,149,0.014467424021749685,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,iso,raw_sensor_windows,16,0.8,0.85,False,10299,58,0.005631614719875716,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,iso,raw_sensor_windows,17,0.85,0.9,False,10299,154,0.014952908049325177,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,iso,raw_sensor_windows,18,0.9,0.95,False,10299,951,0.09233906204485873,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,iso,raw_sensor_windows,19,0.95,1.0,True,10299,8127,0.7891057384212059,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,raw,raw_sensor_windows,0,0.0,0.05,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,raw,raw_sensor_windows,1,0.05,0.1,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,raw,raw_sensor_windows,2,0.1,0.15,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,raw,raw_sensor_windows,3,0.15,0.2,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,raw,raw_sensor_windows,4,0.2,0.25,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,raw,raw_sensor_windows,5,0.25,0.3,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,raw,raw_sensor_windows,6,0.3,0.35,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,raw,raw_sensor_windows,7,0.35,0.4,False,10299,1,9.709680551509856e-05,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,raw,raw_sensor_windows,8,0.4,0.45,False,10299,6,0.0005825808330905913,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,raw,raw_sensor_windows,9,0.45,0.5,False,10299,11,0.001068064860666084,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,raw,raw_sensor_windows,10,0.5,0.55,False,10299,172,0.01670065054859695,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,raw,raw_sensor_windows,11,0.55,0.6,False,10299,176,0.017089037770657345,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,raw,raw_sensor_windows,12,0.6,0.65,False,10299,163,0.015826779298961063,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,raw,raw_sensor_windows,13,0.65,0.7,False,10299,116,0.011263229439751433,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,raw,raw_sensor_windows,14,0.7,0.75,False,10299,215,0.02087581318574619,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,raw,raw_sensor_windows,15,0.75,0.8,False,10299,293,0.028449364015923875,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,raw,raw_sensor_windows,16,0.8,0.85,False,10299,298,0.02893484804349937,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,raw,raw_sensor_windows,17,0.85,0.9,False,10299,280,0.027187105544227597,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,raw,raw_sensor_windows,18,0.9,0.95,False,10299,615,0.05971453539178561,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,raw,raw_sensor_windows,19,0.95,1.0,True,10299,7953,0.7722108942615787,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,temp,raw_sensor_windows,0,0.0,0.05,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,temp,raw_sensor_windows,1,0.05,0.1,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,temp,raw_sensor_windows,2,0.1,0.15,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,temp,raw_sensor_windows,3,0.15,0.2,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,temp,raw_sensor_windows,4,0.2,0.25,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,temp,raw_sensor_windows,5,0.25,0.3,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,temp,raw_sensor_windows,6,0.3,0.35,False,10299,2,0.00019419361103019712,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,temp,raw_sensor_windows,7,0.35,0.4,False,10299,3,0.00029129041654529564,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,temp,raw_sensor_windows,8,0.4,0.45,False,10299,14,0.0013593552772113797,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,temp,raw_sensor_windows,9,0.45,0.5,False,10299,19,0.0018448393047868724,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,temp,raw_sensor_windows,10,0.5,0.55,False,10299,215,0.02087581318574619,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,temp,raw_sensor_windows,11,0.55,0.6,False,10299,168,0.01631226332653656,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,temp,raw_sensor_windows,12,0.6,0.65,False,10299,184,0.017865812214778135,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,temp,raw_sensor_windows,13,0.65,0.7,False,10299,273,0.026507427905621904,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,temp,raw_sensor_windows,14,0.7,0.75,False,10299,214,0.02077871638023109,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,temp,raw_sensor_windows,15,0.75,0.8,False,10299,262,0.02543936304495582,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,temp,raw_sensor_windows,16,0.8,0.85,False,10299,329,0.031944849014467425,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,temp,raw_sensor_windows,17,0.85,0.9,False,10299,387,0.03757646373434314,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,temp,raw_sensor_windows,18,0.9,0.95,False,10299,706,0.06855034469365957,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,leakage_reduced_mixed,20260911,temp,raw_sensor_windows,19,0.95,1.0,True,10299,7523,0.7304592678900864,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,iso,raw_sensor_windows,0,0.0,0.05,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,iso,raw_sensor_windows,1,0.05,0.1,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,iso,raw_sensor_windows,2,0.1,0.15,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,iso,raw_sensor_windows,3,0.15,0.2,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,iso,raw_sensor_windows,4,0.2,0.25,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,iso,raw_sensor_windows,5,0.25,0.3,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,iso,raw_sensor_windows,6,0.3,0.35,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,iso,raw_sensor_windows,7,0.35,0.4,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,iso,raw_sensor_windows,8,0.4,0.45,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,iso,raw_sensor_windows,9,0.45,0.5,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,iso,raw_sensor_windows,10,0.5,0.55,False,10299,107,0.010389358190115544,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,iso,raw_sensor_windows,11,0.55,0.6,False,10299,56,0.005437421108845519,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,iso,raw_sensor_windows,12,0.6,0.65,False,10299,79,0.007670647635692786,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,iso,raw_sensor_windows,13,0.65,0.7,False,10299,64,0.006214195552966308,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,iso,raw_sensor_windows,14,0.7,0.75,False,10299,28,0.0027187105544227595,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,iso,raw_sensor_windows,15,0.75,0.8,False,10299,126,0.012234197494902418,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,iso,raw_sensor_windows,16,0.8,0.85,False,10299,186,0.018060005825808332,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,iso,raw_sensor_windows,17,0.85,0.9,False,10299,354,0.03437226915234489,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,iso,raw_sensor_windows,18,0.9,0.95,False,10299,149,0.014467424021749685,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,iso,raw_sensor_windows,19,0.95,1.0,True,10299,9150,0.8884357704631518,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,raw,raw_sensor_windows,0,0.0,0.05,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,raw,raw_sensor_windows,1,0.05,0.1,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,raw,raw_sensor_windows,2,0.1,0.15,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,raw,raw_sensor_windows,3,0.15,0.2,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,raw,raw_sensor_windows,4,0.2,0.25,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,raw,raw_sensor_windows,5,0.25,0.3,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,raw,raw_sensor_windows,6,0.3,0.35,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,raw,raw_sensor_windows,7,0.35,0.4,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,raw,raw_sensor_windows,8,0.4,0.45,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,raw,raw_sensor_windows,9,0.45,0.5,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,raw,raw_sensor_windows,10,0.5,0.55,False,10299,93,0.009030002912904166,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,raw,raw_sensor_windows,11,0.55,0.6,False,10299,86,0.008350325274298475,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,raw,raw_sensor_windows,12,0.6,0.65,False,10299,89,0.008641615690843771,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,raw,raw_sensor_windows,13,0.65,0.7,False,10299,95,0.009224196523934363,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,raw,raw_sensor_windows,14,0.7,0.75,False,10299,118,0.011457423050781628,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,raw,raw_sensor_windows,15,0.75,0.8,False,10299,141,0.013690649577628895,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,raw,raw_sensor_windows,16,0.8,0.85,False,10299,168,0.01631226332653656,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,raw,raw_sensor_windows,17,0.85,0.9,False,10299,244,0.023691620545684047,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,raw,raw_sensor_windows,18,0.9,0.95,False,10299,395,0.03835323817846393,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,raw,raw_sensor_windows,19,0.95,1.0,True,10299,8870,0.8612486649189242,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,temp,raw_sensor_windows,0,0.0,0.05,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,temp,raw_sensor_windows,1,0.05,0.1,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,temp,raw_sensor_windows,2,0.1,0.15,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,temp,raw_sensor_windows,3,0.15,0.2,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,temp,raw_sensor_windows,4,0.2,0.25,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,temp,raw_sensor_windows,5,0.25,0.3,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,temp,raw_sensor_windows,6,0.3,0.35,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,temp,raw_sensor_windows,7,0.35,0.4,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,temp,raw_sensor_windows,8,0.4,0.45,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,temp,raw_sensor_windows,9,0.45,0.5,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,temp,raw_sensor_windows,10,0.5,0.55,False,10299,94,0.009127099718419265,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,temp,raw_sensor_windows,11,0.55,0.6,False,10299,84,0.00815613166326828,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,temp,raw_sensor_windows,12,0.6,0.65,False,10299,84,0.00815613166326828,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,temp,raw_sensor_windows,13,0.65,0.7,False,10299,106,0.010292261384600447,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,temp,raw_sensor_windows,14,0.7,0.75,False,10299,116,0.011263229439751433,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,temp,raw_sensor_windows,15,0.75,0.8,False,10299,145,0.01407903679968929,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,temp,raw_sensor_windows,16,0.8,0.85,False,10299,188,0.01825419943683853,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,temp,raw_sensor_windows,17,0.85,0.9,False,10299,214,0.02077871638023109,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,temp,raw_sensor_windows,18,0.9,0.95,False,10299,419,0.04068356151082629,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260911,temp,raw_sensor_windows,19,0.95,1.0,True,10299,8849,0.8592096320031071,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260912,iso,raw_sensor_windows,0,0.0,0.05,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260912,iso,raw_sensor_windows,1,0.05,0.1,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260912,iso,raw_sensor_windows,2,0.1,0.15,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260912,iso,raw_sensor_windows,3,0.15,0.2,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260912,iso,raw_sensor_windows,4,0.2,0.25,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260912,iso,raw_sensor_windows,5,0.25,0.3,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260912,iso,raw_sensor_windows,6,0.3,0.35,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260912,iso,raw_sensor_windows,7,0.35,0.4,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260912,iso,raw_sensor_windows,8,0.4,0.45,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260912,iso,raw_sensor_windows,9,0.45,0.5,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260912,iso,raw_sensor_windows,10,0.5,0.55,False,10299,172,0.01670065054859695,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260912,iso,raw_sensor_windows,11,0.55,0.6,False,10299,61,0.005922905136421012,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260912,iso,raw_sensor_windows,12,0.6,0.65,False,10299,44,0.004272259442664336,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260912,iso,raw_sensor_windows,13,0.65,0.7,False,10299,67,0.006505485969511603,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260912,iso,raw_sensor_windows,14,0.7,0.75,False,10299,10,0.0009709680551509856,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260912,iso,raw_sensor_windows,15,0.75,0.8,False,10299,68,0.006602582775026702,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260912,iso,raw_sensor_windows,16,0.8,0.85,False,10299,231,0.022429362073987765,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260912,iso,raw_sensor_windows,17,0.85,0.9,False,10299,338,0.03281872026410331,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260912,iso,raw_sensor_windows,18,0.9,0.95,False,10299,398,0.03864452859500923,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260912,iso,raw_sensor_windows,19,0.95,1.0,True,10299,8910,0.8651325371395281,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260912,raw,raw_sensor_windows,0,0.0,0.05,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260912,raw,raw_sensor_windows,1,0.05,0.1,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
uci_har,cnn1d,sample_mixed,20260912,raw,raw_sensor_windows,2,0.1,0.15,False,10299,0,0.0,test window; folds concatenated within seed,False,04_calibration/<fit>/test_probabilities.npz
